,appId,content,sentiment,content_cleaned
50696,com.thirdpresence.ruutu,YouTube mr Hiski speaks,positive,youtube mr hiski speaks
45461,com.gpp.idleconstruction,Idle construction 3d id very Hood game,positive,idle construction 3d id very hood game
67498,com.fluffyfairygames.idleminertycoon,Paras oppii pitämään rahasta huolta ja muita juttuja... ladatkaa 👍☺👍❕,positive,paras oppii pitämään rahasta huolta ja muita juttuja ladatkaa 
108025,air.fi.yle.pikkukakkonen,Hyvä mutta tylsä,positive,hyvä mutta tylsä
100323,fi.mtvkatsomo,Huippu paikka,positive,huippu paikka
143146,com.swampsend.maastokartat,Käytännöllinen ja sopivan tarkka => erinomainen.,positive,käytännöllinen ja sopivan tarkka erinomainen 
64160,com.fluffyfairygames.idleminertycoon,"paäaaaaaaaaaaaaaaaa raaaaaaaaaaaaaaaaaaaaaa ssssssss ,",positive,paäaaaaaaaaaaaaaaaa raaaaaaaaaaaaaaaaaaaaaa ssssssss 
140036,com.spotify.music,Ihan paras paikka,positive,ihan paras paikka
134323,com.spotify.music,Paras musiiki liike,positive,paras musiiki liike
13179,com.yle.webtv,Se toimii. Ja se on niinku telkkari puhelimessa,positive,se toimii ja se on niinku telkkari puhelimessa
125448,com.spotify.music,Kyllä pelloo,positive,kyllä pelloo
81256,fi.iltasanomat,"Miksi sovellus ei ole saatavilla samsung galaxy tab 4 7"" laitteelle?",positive,miksi sovellus ei ole saatavilla samsung galaxy tab 4 7 laitteelle 
59734,fi.fmi.mobileweather,En tiiä,positive,en tiiä
145276,com.swampsend.maastokartat,Kaikin puolin käyttökelpoinen Mauri U,positive,kaikin puolin käyttökelpoinen mauri u
122038,com.spotify.music,Hyvä jos on Premium,positive,hyvä jos on premium
44735,com.fantome.penguinisle,Mahtava,positive,mahtava
12031,com.yle.webtv,Näkee Hyviä Ohjelmia esim. Avara luonto ja solsidan erittäin hyvä! Ladatkaa!,positive,näkee hyviä ohjelmia esim avara luonto ja solsidan erittäin hyvä ladatkaa 
144081,com.swampsend.maastokartat,Hyvin toimii.,positive,hyvin toimii 
26245,com.nordea.mobiletoken,"Varmatoiminen, selkeä. Siis hyvä.",positive,varmatoiminen selkeä siis hyvä 
1371,de.orrs.deliveries,Täydellinen..,positive,täydellinen 
125420,com.spotify.music,Hyvä jos on maksullinen☺,positive,hyvä jos on maksullinen 
59843,fi.fmi.mobileweather,Hienosti toimii Samsung Galaxy S4:ssa. Paikantaa automaattisesti jne....,positive,hienosti toimii samsung galaxy s4 ssa paikantaa automaattisesti jne 
67750,com.fluffyfairygames.idleminertycoon,No ihan kiva,positive,no ihan kiva
114632,com.spotify.music,Hyvä musiikin kuuntelu sovellus,positive,hyvä musiikin kuuntelu sovellus
114540,com.spotify.music,Toimii! Ei pätki.,positive,toimii ei pätki 
114254,com.spotify.music,Maailman paras vaihtoehto =) D=( .,positive,maailman paras vaihtoehto 
129570,com.spotify.music,Hyvä kun on premium!! Muutenki hyvä! :D premium hyödyllinen varsinkin jos on puhelimella! ;),positive,hyvä kun on premium muutenki hyvä premium hyödyllinen varsinkin jos on puhelimella 
129277,com.spotify.music,Klassikoita bueno,positive,klassikoita bueno
123215,com.spotify.music,Spotify on jotai niin parasta👌👌❤,positive,spotify on jotai niin parasta 
80189,fi.iltasanomat,ihan hyvä,positive,ihan hyvä
81919,fi.iltasanomat,Hkh,positive,hkh
122334,com.spotify.music,tosi ihana ja parad,positive,tosi ihana ja parad
60424,fi.iltalehti.iltalehti,erittäin hyvä!,positive,erittäin hyvä 
121186,com.spotify.music,Päivän parhaita hetkiä teidän parissa🎶🎼kiitos😍,positive,päivän parhaita hetkiä teidän parissa kiitos 
149312,com.rabbitmountain.rollercoaster,Paras mutta olisiko kivaa jos olisi Tele port noihin vuoristo ratoihin🍾,positive,paras mutta olisiko kivaa jos olisi tele port noihin vuoristo ratoihin 
33230,fi.nordea.mobilebank,"Helppoa kuin heinänteko, varsinkin tämä laskujen skannaus. Ei tarvitse enää näpytellä mitään.",positive,helppoa kuin heinänteko varsinkin tämä laskujen skannaus ei tarvitse enää näpytellä mitään 
126558,com.spotify.music,Ei valittamista. Widgettejä voisi kehittää ja lisätä vaihtoehtoja.,positive,ei valittamista widgettejä voisi kehittää ja lisätä vaihtoehtoja 
60728,fi.iltalehti.iltalehti,Ensisilmäykseltä ohjelma näyttäis toimivan ihan niinkun pitääkin 👌,positive,ensisilmäykseltä ohjelma näyttäis toimivan ihan niinkun pitääkin 
116556,com.spotify.music,Ihan mahtaa vaa musiikkia kerrassaan en voi uskoa suosittelen kaikille,positive,ihan mahtaa vaa musiikkia kerrassaan en voi uskoa suosittelen kaikille
42939,fi.nordea.mobilebank,Toimii moitteitta!,positive,toimii moitteitta 
3159,com.droidhang.ad,Go,positive,go
112995,fi.radiosoitinsuomi.radiotfi,Koska löytää kaikki hyvät radiokanavat,positive,koska löytää kaikki hyvät radiokanavat
74314,fi.spankki,Kaikki on hyvin 👍❗,positive,kaikki on hyvin 
13593,com.yle.webtv,Voi kun toimis Chromecast taas!,positive,voi kun toimis chromecast taas 
73559,fi.spankki,Helppo!,positive,helppo 
73817,fi.spankki,"Hyvä, KIITOS PALJON!👍🤗",positive,hyvä kiitos paljon 
143617,com.swampsend.maastokartat,Asiallinen mun käytössä,positive,asiallinen mun käytössä
111325,com.elisa.viihde,No tietenki koska digiboxi maksaa nii tietenki,positive,no tietenki koska digiboxi maksaa nii tietenki
89679,fi.digia.suomi112,mahtava!!!,positive,mahtava 
37707,fi.nordea.mobilebank,"Kyllä tää on ihan hyvä sovellus, vaikka toisinaan kirjautuminen kestää jonkin aikaan...",positive,kyllä tää on ihan hyvä sovellus vaikka toisinaan kirjautuminen kestää jonkin aikaan 
37898,fi.nordea.mobilebank,hyvät,positive,hyvät
136212,com.spotify.music,Paras on kyllin hyvä,positive,paras on kyllin hyvä
70502,com.myklarnamobile,"Selkeä, helppokäyttöinen, toimii moitteettomasti.",positive,selkeä helppokäyttöinen toimii moitteettomasti 
84677,com.fsecure.ms.dc,Tosi hyvä tätä voi käyttää ha tää on hyvä,positive,tosi hyvä tätä voi käyttää ha tää on hyvä
1993,com.danskebank.mobilebank3.fi,Nordeaan verrattuna ilo käyttää.,positive,nordeaan verrattuna ilo käyttää 
137737,com.spotify.music,Tämä on mun paras sovellus mutta en tiiä miten ladataan Ilmanen Premium mutta tää on paras,positive,tämä on mun paras sovellus mutta en tiiä miten ladataan ilmanen premium mutta tää on paras
84203,com.codigames.market.idle.tycoon,lf,positive,lf
64513,com.fluffyfairygames.idleminertycoon,ihan hyvää😽😽😻😻😻😍,positive,ihan hyvää 
68768,com.yle.lastenareena,Katon vaan galgsia mut muuten tosi hyvä,positive,katon vaan galgsia mut muuten tosi hyvä
110272,com.elisa.viihde,Sujuva,positive,sujuva
75288,fi.spankki,paras,positive,paras
21267,com.nordea.mobiletoken,Helpottaa todella elämää ja toimii..,positive,helpottaa todella elämää ja toimii 
17477,com.nordea.mobiletoken,"Automaattinen, vaivaton ja toimiva.",positive,automaattinen vaivaton ja toimiva 
60192,fi.fmi.mobileweather,siis tää on paras sää sovellus maailmassa,positive,siis tää on paras sää sovellus maailmassa
85575,fi.elisa.android.ekirja,mahtava sovellus,positive,mahtava sovellus
96326,fi.mtvkatsomo,Mul ei pätki yhtään eli nice,positive,mul ei pätki yhtään eli nice
20446,com.nordea.mobiletoken,Toimii kuin junan vessa (silloin kun se toimii),positive,toimii kuin junan vessa silloin kun se toimii 
106067,fi.yle.uutisvahti,Toimii minulle,positive,toimii minulle
99568,fi.mtvkatsomo,Tis is pest thin ever,positive,tis is pest thin ever
89847,fi.digia.suomi112,Tietää et ainakin saa apua vaikka itse ei tietäisi missä on. Metsässäkin varmaan todella hyvä kun marjastus aika on.,positive,tietää et ainakin saa apua vaikka itse ei tietäisi missä on metsässäkin varmaan todella hyvä kun marjastus aika on 
82197,org.speedspot.speedanalytics,Good,positive,good
86420,com.codigames.idle.theme.park.tycoon,Its GREAT,positive,its great
103509,fi.nordea.mep.p2p,Todella helppo siirtää rahaa tilitä toiselle ilman viiveitä.,positive,todella helppo siirtää rahaa tilitä toiselle ilman viiveitä 
122003,com.spotify.music,5/5 ei valittamista jos on premium.,positive,5 5 ei valittamista jos on premium 
134504,com.spotify.music,On kaikenlaisii biisei,positive,on kaikenlaisii biisei
23794,com.nordea.mobiletoken,"Helppo käyttää seniorinkin, aina käsillä ja luotettavan tuntuinen.",positive,helppo käyttää seniorinkin aina käsillä ja luotettavan tuntuinen 
58859,fi.fmi.mobileweather,"Antaa hyvää perustietoa tästä hetkestä, lisäksi ennusteen pitemmälle 
ajalle. RainMan täydentää sopivasti koko Suomen kattavalla säätutkalla",positive,antaa hyvää perustietoa tästä hetkestä lisäksi ennusteen pitemmälle ajalle rainman täydentää sopivasti koko suomen kattavalla säätutkalla
80011,fi.iltasanomat,Kiitos,positive,kiitos
69244,com.yle.lastenareena,Tyhmä,positive,tyhmä
39328,fi.nordea.mobilebank,Toimii oivallisesti edelleen,positive,toimii oivallisesti edelleen
38710,fi.nordea.mobilebank,todella sujuva,positive,todella sujuva
9054,com.yle.webtv,"Täydellinen! Pidän tästä koska löydän lempi sarjani täältä. Jos etsitte hyvää sarjaa nii skam on ihana,se on vaa norjaks mut englanniks teksti",positive,täydellinen pidän tästä koska löydän lempi sarjani täältä jos etsitte hyvää sarjaa nii skam on ihana se on vaa norjaks mut englanniks teksti
15430,com.fsecure.ms.safe,nopea,positive,nopea
67472,com.fluffyfairygames.idleminertycoon,I am 200 level,positive,i am 200 level
26763,com.nordea.mep.npay,"Toimii kuin junan vessa. Kätevämpi puhelimella, kuin kortilla",positive,toimii kuin junan vessa kätevämpi puhelimella kuin kortilla
21067,com.nordea.mobiletoken,Todella nopea ja turvallinen.Ei  enää tarvitse tunnuslukukorttia.,positive,todella nopea ja turvallinen ei enää tarvitse tunnuslukukorttia 
21073,com.nordea.mobiletoken,Erittäin käytännöllinen ja hyvin toimiva sovellus.,positive,erittäin käytännöllinen ja hyvin toimiva sovellus 
132206,com.spotify.music,Seuratkaa Matias2312,positive,seuratkaa matias2312
108225,air.fi.yle.pikkukakkonen,Ihan mahtava,positive,ihan mahtava
103996,fi.nordea.mep.p2p,"Hyvä, helppo, nopea.",positive,hyvä helppo nopea 
50984,com.thirdpresence.ruutu,Ladatkaa vaa,positive,ladatkaa vaa
59568,fi.fmi.mobileweather,5/5 parempi ku foreka,positive,5 5 parempi ku foreka
147170,com.swampsend.maastokartat,"Vihdoinkin toimivalla sähköisellä alustalla, joka miehelle sopivalla selkeällä käyttöliittymällä.",positive,vihdoinkin toimivalla sähköisellä alustalla joka miehelle sopivalla selkeällä käyttöliittymällä 
15379,com.fsecure.ms.safe,Lopultakin pääsen etenemään sovellusten välillä odottamallani tavalla. Nyt mitä se teki -ihmettely loppui.,positive,lopultakin pääsen etenemään sovellusten välillä odottamallani tavalla nyt mitä se teki ihmettely loppui 
32363,fi.nordea.mobilebank,"Toimii erinomaisesti, luotettavasti ja nopeasti.",positive,toimii erinomaisesti luotettavasti ja nopeasti 
42704,fi.nordea.mobilebank,Todella kätevä helposti haltuun,positive,todella kätevä helposti haltuun
3694,com.droidhang.ad,Hyvä peli mielestäni,positive,hyvä peli mielestäni
142806,com.spotify.music,👍👍👌,positive, 
43863,fi.nordea.mobilebank,Minä jatkan edelleen perinteistä pahvista sinistä tunnuslukukortin käyttöä koska en saa millään aktivoitua sitä Samsung kännykkään????,positive,minä jatkan edelleen perinteistä pahvista sinistä tunnuslukukortin käyttöä koska en saa millään aktivoitua sitä samsung kännykkään 
125864,com.spotify.music,Premiuminakin hintansa arvoinen sekä sisällön että toimivuuden puolesta,positive,premiuminakin hintansa arvoinen sekä sisällön että toimivuuden puolesta
101681,fi.hs.android,"Luotettavasti toimiva, selkeä ja helppokäyttöinen appi.",positive,luotettavasti toimiva selkeä ja helppokäyttöinen appi 
6136,com.yle.webtv,Tekee mitä lupaa ja ohjelmatarjonta on ok!,positive,tekee mitä lupaa ja ohjelmatarjonta on ok 
115906,com.spotify.music,Paras!,positive,paras 
148969,com.appmind.radios.fi,Sais olla isommat valikot helpompi näppäillä eri asemia,positive,sais olla isommat valikot helpompi näppäillä eri asemia
114875,com.spotify.music,Tosi hyvä jos ei maksais :-(,positive,tosi hyvä jos ei maksais 
73626,fi.spankki,N0pea.ja hyvä,positive,n0pea ja hyvä
42043,fi.nordea.mobilebank,Toimii hyvin sillon kun nordean palvelut toimii ylipäinsä.. Selkeämpi kuin kilpailijoiden sovellukset.,positive,toimii hyvin sillon kun nordean palvelut toimii ylipäinsä selkeämpi kuin kilpailijoiden sovellukset 
120200,com.spotify.music,"Mun mielestä tämä sovellos on tosi hyvä koska kun sä sammutat puhelimen se 
vieläkin soi se laulu niin jos sä meet YouTubeen niin ja sillon laitat 
kiinni puhelimen niin se ei soi enään.",positive,mun mielestä tämä sovellos on tosi hyvä koska kun sä sammutat puhelimen se vieläkin soi se laulu niin jos sä meet youtubeen niin ja sillon laitat kiinni puhelimen niin se ei soi enään 
65033,com.fluffyfairygames.idleminertycoon,"Halppo, hauska, mukava ja monipuolinen peli. Suosittelen kaikille❤️🌸",positive,halppo hauska mukava ja monipuolinen peli suosittelen kaikille 
38246,fi.nordea.mobilebank,helppo nopea,positive,helppo nopea
56797,fi.itella.posti.android,Nopee toimitus haluamaansa paikkaan👍,positive,nopee toimitus haluamaansa paikkaan 
61805,fi.iltalehti.iltalehti,Helppo & yksinkertainen,positive,helppo yksinkertainen
6697,com.yle.webtv,helppo,positive,helppo
30108,fi.nordea.mobilebank,"Nopea, voi maksaa missä vain.",positive,nopea voi maksaa missä vain 
130146,com.spotify.music,Tosi kiva mutta ei löydä kaikkia hakuja,positive,tosi kiva mutta ei löydä kaikkia hakuja
138098,com.spotify.music,Hyvä pystyy samalla olla instas ja kuunnella musaa yhel laitteel,positive,hyvä pystyy samalla olla instas ja kuunnella musaa yhel laitteel
96584,fi.mtvkatsomo,Ei voi sannoo muutaku hyvä😊mutta!! Vois olla enemmä maksuttimia kanavia:),positive,ei voi sannoo muutaku hyvä mutta vois olla enemmä maksuttimia kanavia 
3642,com.droidhang.ad,Onko tämä hyvä falloutin ja laitteiden tuotteiden päivän hintoja sekä myös ensimmäisen osan hintaan sisältyy ajatus siitä on se hyvä että sait viimeksi muokattu viimeksi muokattu,positive,onko tämä hyvä falloutin ja laitteiden tuotteiden päivän hintoja sekä myös ensimmäisen osan hintaan sisältyy ajatus siitä on se hyvä että sait viimeksi muokattu viimeksi muokattu
105698,fi.yle.uutisvahti,"Monipuolinen, riippumaton ja luotettava.",positive,monipuolinen riippumaton ja luotettava 
122665,com.spotify.music,Parasta 😍😍😍,positive,parasta 
67767,com.fluffyfairygames.idleminertycoon,Hauskaa ajan viattoa,positive,hauskaa ajan viattoa
32546,fi.nordea.mobilebank,Niin helppo että vanhakin osaa.,positive,niin helppo että vanhakin osaa 
140328,com.spotify.music,Aivan 5/5,positive,aivan 5 5
101897,fi.hs.android,erittäin mukava,positive,erittäin mukava
145998,com.swampsend.maastokartat,Kevyt ja helppo käyttää,positive,kevyt ja helppo käyttää
29289,fi.nordea.mobilebank,toimii todella hyvin ja nopeasti !,positive,toimii todella hyvin ja nopeasti 
3690,com.droidhang.ad,Its best rgp game.,positive,its best rgp game 
65652,com.fluffyfairygames.idleminertycoon,ihan paras koitin yhestä mainoksesta ja oli ihan pakko ladata😘😘😎😎😎,positive,ihan paras koitin yhestä mainoksesta ja oli ihan pakko ladata 
68812,com.yle.lastenareena,Paras koska  ohjelmat on parhaita!,positive,paras koska ohjelmat on parhaita 
134146,com.spotify.music,That's all.  Hands down. End of story,positive,that all hands down end of story
84979,com.fsecure.ms.dc,"Suojaa hyvin. Vanha versio oli hieman raskas, mutta uuden kanssa ei mitään ongelmia!",positive,suojaa hyvin vanha versio oli hieman raskas mutta uuden kanssa ei mitään ongelmia 
134843,com.spotify.music,Miten oon pystynyt elämään ilman spotifya?!?!?!?,positive,miten oon pystynyt elämään ilman spotifya 
132236,com.spotify.music,Iha best😂,positive,iha best 
62823,com.fluffyfairygames.idleminertycoon,Paras kantsii lataa,positive,paras kantsii lataa
20202,com.nordea.mobiletoken,Loistohelppo!,positive,loistohelppo 
46655,com.thirdpresence.ruutu,Hyvä toimii,positive,hyvä toimii
106461,air.fi.yle.pikkukakkonen,Ei kauheen hyvä joskus ku mä meen kattoo ja sitten oon innoissaan siellä on vähä tyhmä peli!!😀😀😀😀😀😀😀😀😀,positive,ei kauheen hyvä joskus ku mä meen kattoo ja sitten oon innoissaan siellä on vähä tyhmä peli 
30791,fi.nordea.mobilebank,Todella toimiva sovellus!,positive,todella toimiva sovellus 
135341,com.spotify.music,♥♥♥♥,positive, 
140344,com.spotify.music,Best <3,positive,best 3
71254,com.myklarnamobile,hyvää palvelu,positive,hyvää palvelu
976,fi.ekapeli.EkapeliAlku,Dgbmhb,positive,dgbmhb
116123,com.spotify.music,Parhaat valikoimat,positive,parhaat valikoimat
98108,fi.mtvkatsomo,Ei huono,positive,ei huono
62558,com.fluffyfairygames.idleminertycoon,Ihana Hullua Alladini Niinpä Ale Tajusitko??,positive,ihana hullua alladini niinpä ale tajusitko 
62776,com.fluffyfairygames.idleminertycoon,mahtava siksi 5/5,positive,mahtava siksi 5 5
130914,com.spotify.music,Kerran lähdin.... TULIN TAKAISIN! 🎶,positive,kerran lähdin tulin takaisin 
135089,com.spotify.music,Meikä tykkää!,positive,meikä tykkää 
98209,fi.mtvkatsomo,Pelittää niinku lupaa,positive,pelittää niinku lupaa
118240,com.spotify.music,Hyvä sovellus jos on premium😄,positive,hyvä sovellus jos on premium 
18808,com.nordea.mobiletoken,Ok.,positive,ok 
37740,fi.nordea.mobilebank,Helppokäyttöinen ja aina mukana kun puhelinkin on mukana,positive,helppokäyttöinen ja aina mukana kun puhelinkin on mukana
